Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,tweet_cleaned,class_label
10142,3,2,1,0,0,Holder&#8217;s Justice Department Isn&#8217;t Interested in the Facts in #Ferguson http://t.co/7vH4tyPMht These race hustling bitches are DISGRACEFUL.,Holders Justice Department Isnt Interested in the Facts in #Ferguson  These race hustling bitches are DISGRACEFUL.,hate speech
10143,3,1,2,0,1,Holy fuck they some bomb ass bitches at Buc-ee's,Holy fuck they some bomb ass bitches at Buc-ee's,offensive language
10144,3,0,3,0,1,"Holy fuck. White bitch with ""4 baby daddy"" straight goes ""who uses condoms anyways"" 

Bitch maybe you should so you'd stay outta the clinic!","Holy fuck. White bitch with ""4 baby daddy"" straight goes ""who uses condoms anyways"" 

Bitch maybe you should so you'd stay outta the clinic",offensive language
10145,3,0,1,2,2,Holy monkey balls its warm today,Holy monkey balls its warm today,neither
10146,3,0,2,1,1,Holy sheep shit I haven't been on instagram in a coons age Im seeing pictures from like 20 weeks ago haha,Holy sheep shit I haven't been on instagram in a coons age Im seeing pictures from like 20 weeks ago haha,offensive language
10147,3,1,2,0,1,Holy shit the retard episode of Wheel of Fortune... AGAIN. Fantastic!,Holy shit the retard episode of Wheel of Fortune... AGAIN. Fantastic,offensive language
10148,3,0,0,3,2,Home to chicken and penne Alfredo and Oreos and banjo,Home to chicken and penne Alfredo and Oreos and banjo,neither
10149,6,0,0,6,2,Homemade Soup is very good with vegetables on the side with crackers http://t.co/LiRwGwkdzE,Homemade Soup is very good with vegetables on the side with crackers,neither
10150,3,0,0,3,2,Homework and boonies date with Caitlin tonight&gt;&gt;,Homework and boonies date with Caitlin tonight,neither
10151,3,0,3,0,1,Honestly I think I would trash that young man. And I'll fuck his bitch. And I'll smack his mother. Prolly shot his ugly ass dog,Honestly I think I would trash that young man. And I'll fuck his bitch. And I'll smack his mother. Prolly shot his ugly ass dog,offensive language
10152,3,1,2,0,1,Honestly at this point I doubt I'd fuck Miley Cyrus anymore that bitch is a mess.,Honestly at this point I doubt I'd fuck Miley Cyrus anymore that bitch is a mess.,offensive language
10153,3,0,3,0,1,Honestly if the most hoodiest ratchet bitch asked me to her prom I'm in dere,Honestly if the most hoodiest ratchet bitch asked me to her prom I'm in dere,offensive language
10154,3,1,2,0,1,Honestly it's enough bad bitches in the universe for everyone (not including dykes),Honestly it's enough bad bitches in the universe for everyone (not including dykes),offensive language
10155,3,1,2,0,1,Honkey ass bitch tryna tell me shit.,Honkey ass bitch tryna tell me shit.,offensive language
10156,3,2,1,0,0,Hood niggas and bitches love emojis lmfao,Hood niggas and bitches love emojis lmfao,hate speech
10158,3,0,3,0,1,Hope y'all kno wen u eat pussy u one inch away from death.,Hope y'all kno wen u eat pussy u one inch away from death.,offensive language
10159,3,0,3,0,1,Hope you find a bitch with some ass that satisfies ya needs,Hope you find a bitch with some ass that satisfies ya needs,offensive language
10160,3,0,3,0,1,Hopefully this niggah buys my gamma 11's cause I want them,Hopefully this niggah buys my gamma 11's cause I want them,offensive language
10161,3,0,3,0,1,Horny Japanese MiLF showers and toys her soaking wet&#160;pussy http://t.co/8hrKgFyUk8,Horny Japanese MiLF showers and toys her soaking wetpussy,offensive language
10162,3,0,3,0,1,Horny MiLF in sexy lingerie has her old pussy pummeled by a hard&#160;dick http://t.co/QsdW8mQNSl,Horny MiLF in sexy lingerie has her old pussy pummeled by a harddick,offensive language
10163,3,0,0,3,2,Horny called me asking her to buy her a drink this morning and then this jiggaboo walks in WITH A SONIC DRINK IN HER HAND #DONE,Horny called me asking her to buy her a drink this morning and then this jiggaboo walks in WITH A SONIC DRINK IN HER HAND #DONE,neither
10164,3,0,3,0,1,Horny cougar gets two cocks shoved in her&#160;pussy http://t.co/wYF4ew32hF,Horny cougar gets two cocks shoved in herpussy,offensive language
10165,3,0,3,0,1,Horny mature babe in a kimono has her pussy fingered and&#160;fucked http://t.co/RmAMISXW5c,Horny mature babe in a kimono has her pussy fingered andfucked,offensive language
10166,3,0,3,0,1,"Horse racing, bitch.","Horse racing, bitch.",offensive language
10167,3,0,1,2,2,Houston has so many trash drivers,Houston has so many trash drivers,neither
10168,3,0,3,0,1,How I beat up the pussy http://t.co/40YiW6e2cH,How I beat up the pussy,offensive language
10169,3,1,2,0,1,"How I'm supposed to know you not just a butch dyke if yeen got a beard, my man?","How I'm supposed to know you not just a butch dyke if yeen got a beard, my man?",offensive language
10170,3,0,3,0,1,"How Paul gonna pick up the ball after a score, and bitch to thevrefs and the Warriors bench without getting a T?","How Paul gonna pick up the ball after a score, and bitch to thevrefs and the Warriors bench without getting a T?",offensive language
10171,3,0,0,3,2,How about a Charles in Charge movie with Shia LeBouf as Charlie and Ryan Gosling as Buddy. #WhyNot.,How about a Charles in Charge movie with Shia LeBouf as Charlie and Ryan Gosling as Buddy. #WhyNot.,neither
10172,3,0,3,0,1,How are @terry_chappell and I supposed talk shit about @Condawg907 bitch ass now that he has a twitter?!): #confused &lt;3,How are  and I supposed talk shit about  bitch ass now that he has a twitter?) #confused 3,offensive language
10173,3,0,3,0,1,How are you gonna be a cunt to your friends,How are you gonna be a cunt to your friends,offensive language
10174,3,0,0,3,2,How bout them redskins?,How bout them redskins?,neither
10175,6,0,5,1,1,How can I not take my style back from niccas when niccas was taking my style WAY before.....Preach @1future &#128175; #RNS,How can I not take my style back from niccas when niccas was taking my style WAY before.....Preach   #RNS,offensive language
10176,3,0,3,0,1,How can a woman take u serious when you're a hoe? I mean RT @BamaboyyBrandon: How can a nigga take you serious when youre a hoe? Lol like..,How can a woman take u serious when you're a hoe? I mean   How can a nigga take you serious when youre a hoe? Lol like..,offensive language
10177,3,0,3,0,1,"How can dre drop it but? So much cunts will illegally download it or go on itunes to get it. Should be a fuckin hardcore cd, in shops only.","How can dre drop it but? So much cunts will illegally download it or go on itunes to get it. Should be a fuckin hardcore cd, in shops only.",offensive language
10178,3,0,3,0,1,How can you say you don't want a nigga that's friendly but your pussy is like Casper the friendly ghost?,How can you say you don't want a nigga that's friendly but your pussy is like Casper the friendly ghost?,offensive language
10179,6,0,6,0,1,How come I won't pray but find time for a bitch,How come I won't pray but find time for a bitch,offensive language
10181,3,0,3,0,1,How could you do this to me bitch!!!,How could you do this to me bitch,offensive language
10182,3,0,3,0,1,How could you do this to meeeeeee bitch,How could you do this to meeeeeee bitch,offensive language
10183,3,0,3,0,1,How da fucc we gone believe that you out here selling bricks wit some Dirty ass kicks nicca u ain't sellin shit!,How da fucc we gone believe that you out here selling bricks wit some Dirty ass kicks nicca u ain't sellin shit,offensive language
10184,3,1,2,0,1,How did I get stuck with the worlds biggest cunt for a sister? I just wanna set the cunt on fire and send her straight to hell,How did I get stuck with the worlds biggest cunt for a sister? I just wanna set the cunt on fire and send her straight to hell,offensive language
10185,3,0,3,0,1,How do I tell this cashier that I'm tryna fuck her right in the pussy,How do I tell this cashier that I'm tryna fuck her right in the pussy,offensive language
10186,3,0,3,0,1,How do ask a broad to JUST eat her pussy?,How do ask a broad to JUST eat her pussy?,offensive language
10187,3,0,3,0,1,How do you bloke someone on insta?? Dumb bitch scares me,How do you bloke someone on insta?? Dumb bitch scares me,offensive language
10188,3,0,3,0,1,"How do you go to sleep at night bitch, if I'm not the one sleeping with youuu!!&#128266;","How do you go to sleep at night bitch, if I'm not the one sleeping with youuu",offensive language
10189,3,0,3,0,1,How do you greet your friends? &#8212; yo bitch what's up &#9829; http://t.co/012llZCmSU,How do you greet your friends?  yo bitch what's up ,offensive language
10190,6,1,5,0,1,How do you photoshop yourself and still be ugly? That's like cheating on test and still failing... Be ashamed bitch!,How do you photoshop yourself and still be ugly? That's like cheating on test and still failing... Be ashamed bitch,offensive language
10191,3,0,3,0,1,How filthy of a cunt is @DanaBashCNN to pretend that Obama threatening amnesty is not vastly more egregious than Boehner on Obamacare? #tcot,How filthy of a cunt is  to pretend that Obama threatening amnesty is not vastly more egregious than Boehner on Obamacare? #tcot,offensive language
10192,3,0,3,0,1,How he move in a room full of No's? How he stay faithful in a room full of hoes?,How he move in a room full of No's? How he stay faithful in a room full of hoes?,offensive language
10193,3,0,0,3,2,How is Angry Birds the movie going to work? They're just floating bird heads?,How is Angry Birds the movie going to work? They're just floating bird heads?,neither
10194,3,0,0,3,2,How is that not a yellow on Ronaldo for full on body bumping the ref?,How is that not a yellow on Ronaldo for full on body bumping the ref?,neither
10195,3,1,0,2,2,How long after the redskins change their nsme will all memorabilia w/redskind name be deemef racist and therefore illegal? Any thoughts?,How long after the redskins change their nsme will all memorabilia w/redskind name be deemef racist and therefore illegal? Any thoughts?,neither
10196,3,0,1,2,2,How long are they going to let the fools in #Ferguson continue? Stop pussy footin' &amp; disperse them by WHATEVER means necessary!,How long are they going to let the fools in #Ferguson continue? Stop pussy footin'  disperse them by WHATEVER means necessary,neither
10198,3,0,0,3,2,How many #Yankees players have 3K hits? You have to put #DerekJeter in the conversation for Best Yankee Ever. His numbers demand it.,How many #Yankees players have 3K hits? You have to put #DerekJeter in the conversation for Best Yankee Ever. His numbers demand it.,neither
10199,3,0,3,0,1,How many times you hoes look at my picture a day &#128557;&#128557;&#128557;,How many times you hoes look at my picture a day ,offensive language
10200,3,0,3,0,1,How mich time the P O P Hold It Down nigga bitch catch?,How mich time the P O P Hold It Down nigga bitch catch?,offensive language
10201,3,1,2,0,1,"How my bestf gon call me "" People "" like ima regular niggah to her now smh .","How my bestf gon call me "" People "" like ima regular niggah to her now smh .",offensive language
10202,3,0,1,2,2,"How now, gung-ho?","How now, gung-ho?",neither
10203,6,1,5,0,1,How she stay faithful with a room full of hoes,How she stay faithful with a room full of hoes,offensive language
10204,3,0,3,0,1,How tf you act like a bitch ?,How tf you act like a bitch ?,offensive language
10205,3,0,1,2,2,How the hell was David Murphy's hit not a home run?! Clearly over the yellow line. @MLB another umpire mess up.... Smh,How the hell was David Murphy's hit not a home run? Clearly over the yellow line.  another umpire mess up.... Smh,neither
10206,3,1,2,0,1,How this ugly ass nigga gets more pussy than me ?,How this ugly ass nigga gets more pussy than me ?,offensive language
10207,3,0,3,0,1,"How u know u dont get real life pussy. Only carin bout her enterin your DMs 
RT @J0MAEL: She can enter my DMs anytime http://t.co/nZ74WBsDBH","How u know u dont get real life pussy. Only carin bout her enterin your DMs 
  She can enter my DMs anytime",offensive language
10208,3,0,3,0,1,How y'all associate or even entertain that bitch ass nigga is beyond my comprehension,How y'all associate or even entertain that bitch ass nigga is beyond my comprehension,offensive language
10209,3,0,3,0,1,How you cry like a bitch every time me other Chiefs fans have friendly debates?????,How you cry like a bitch every time me other Chiefs fans have friendly debates?????,offensive language
10210,3,0,3,0,1,How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????,How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????,offensive language
10211,3,1,2,0,1,How you gone wife a bitch that let niggas lick on her head in public?,How you gone wife a bitch that let niggas lick on her head in public?,offensive language
